source,target
1437134636145012739,1436171597027504129
1437134627454476301,1437116610511351818
1437134626150039556,1436696605814673409
1437134623788519427,1437073241697361922
1437134620500312066,1437111677649051649
1437134616981295104,1437102938053390343
1437134602770989073,1437072803820232708
1437134602032713729,1437118956377030656
1437134600216752134,1436720854201782275
1437134596810870784,1436654264580022272
1437134594369802242,1437133824991895553
1437134587881267201,1437073241697361922
1437134580151115780,1437127863224967173
1437134577680764936,1437128992591683594
1437134567190695937,1437131259914883076
1437134552258985989,1436365692174053379
1437134551692689411,1436884710785912833
1437134551273414665,1437131259914883076
1437134545455927302,1437130655385673730
1437134541328691201,1437085406890237963
1437134535712382986,1437072803820232708
1437134531992113155,1437131259914883076
1437134530960248832,1437134198670651400
1437134530217791488,1437131160593829892
1437134527500009482,1434189340318502919
1437134524102713345,1437096410206412807
1437134522877947909,1436831934676709379
1437134522017976328,1437110038439546891
1437134517135888387,1437072803820232708
1437134511763070979,1437029025097011203
1437134507082190854,1437000319448330243
1437134506096476174,1437072803820232708
1437134501658955778,1437072803820232708
1437134496067821569,1437057096516780035
1437134489881358341,1437134294288420865
1437134488027467779,1437072803820232708
1437134478175002629,1436654264580022272
1437134471208263684,1436990501417259008
1437134468968599553,1437097133237170176
1437134457664909325,1436818236281028610
1437134442112425985,1437083946433617925
1437134438509555720,1437072803820232708
1437134438496931842,1437133762136088579
1437134430808821765,1436886480119468034
1437134423577796611,1436171597027504129
1437134419488387082,1436884710785912833
1437134414497079296,1422071287871066113
1437134412374855682,1436886480119468034
1437134409287745538,1437104973616140289
1437134398621683718,1436793360510070786
1437134398047010817,1437083946433617925
1437134395975077890,1436810986321846277
1437134395467616259,1437026439040221189
1437134393395527686,1437104973616140289
1437134385027985410,1437092748444774404
1437134375259447302,1436793360510070786
1437134370540822531,1437091293872668677
1437134367411908609,1437113813673840640
1437134366489075718,1435833934869319681
1437134366157598722,1436955888879800323
1437134365759315970,1437013959488512001
1437134365683765248,1437129100917891072
1437134360810082305,1436171597027504129
1437134349527302147,1436983860353437701
1437134347698532358,1434939106803474434
1437134341037969408,1437128713167065094
1437134340048179206,1437083946433617925
1437134334658445312,1437072803820232708
1437134334268424196,1436984992559767554
1437134329113497603,1437072803820232708
1437134328887234565,1436171597027504129
1437134327213608963,1437111677649051649
1437134318531395591,1436961162193616899
1437134317277171713,1436171597027504129
1437134315977154561,1437007820109623296
1437134308947505152,1436995388339376133
1437134307617878017,1436990501417259008
1437134306841927685,1434682932036349957
1437134301665976320,1436885176370429958
1437134296511176705,1436885176370429958
1437134291767603203,1437022206530293764
1437134285857775625,1436884710785912833
1437134285253844993,1437072803820232708
1437134273354600453,1435690009869393929
1437134272926781452,1437133762136088579
1437134268526964736,1437064078363668491
1437134268036177920,1437083288238178308
1437134265079173126,1437011112239714312
1437134260939407363,1437072803820232708
1437134257504276480,1437088092695896070
1437134256657084425,1437091293872668677
1437134250319437824,1432929552179908610
1437134248289308672,1437073241697361922
1437134240492269576,1437098379616690187
1437134232678191118,1436886480119468034
1437134220338647056,1437079313744945152
1437134216895082500,1436995860303384580
1437134209668296716,1437110038439546891
1437134205469831169,1437127863224967173
1437134202470764544,1437072803820232708
1437134187673366532,1437111677649051649
1437134160620048387,1434219394922655744
1437134150583136258,1436171597027504129
1437134145306734592,1437132406000078850
1437134143620624389,1437072803820232708
1437134132547670019,1437115266429825032
1437134132170137603,1437072803820232708
1437134129330409475,1437072803820232708
1437134128059600896,1437130614231248897
1437134125887107083,1436915265757872137
1437134119381581826,1437072222166732802
1437134118240858120,1437130655385673730
1437134117242540034,1437127863224967173
1437134109537677317,1437104973616140289
1437134107788599298,1437057096516780035
1437134106786209794,1436654264580022272
1437134104299020296,1436995860303384580
1437134092974309381,1437133762136088579
1437134091976122380,1436884710785912833
1437134085680517126,1437072803820232708
1437134083826532353,1437072803820232708
1437134080659832834,1436968731717128194
1437134075874136065,1437000319448330243
1437134075802931216,1437072803820232708
1437134075198836744,1436791725893242884
1437134069146562570,1436995388339376133
1437134062112628740,1437104973616140289
1437134055510773764,1436998258455363586
1437134053979959300,1436884710785912833
1437134052956463105,1437098561934540800
1437134047701082113,1437127863224967173
1437134047264739328,1437072803820232708
1437134046547615753,1437072803820232708
1437134044328828929,1437094310181150720
1437134043485769729,1436961984101105671
1437134041568927752,1437133132029853697
1437134038934958088,1437110038439546891
1437134020207423499,1437110038439546891
1437134018210942976,1437072803820232708
1437134016818393091,1436717431951613957
1437134007788003335,1436990501417259008
1437134007351840780,1437130655385673730
1437134003564285952,1436825813362561024
1437134001874030607,1436990501417259008
1437134001030959104,1437111677649051649
1437133998879232001,1437072803820232708
1437133991333666817,1437072803820232708
1437133989400256520,1437110038439546891
1437133987944845313,1437072803820232708
1437133984685694977,1437110038439546891
1437133981812727814,1436982577018118149
1437133979057000458,1437099378284670976
1437133971209404419,1437072803820232708
1437133968911048706,1437130655385673730
1437133968504020994,1436933043130798081
1437133966054723585,1437130849418457100
1437133960870518791,1436793360510070786
1437133957607432201,1436504497283637249
1437133950632308737,1437072803820232708
1437133948644204561,1437133824991895553
1437133940456833025,1437133132029853697
1437133938527506432,1437072803820232708
1437133936380030976,1437129670286200834
1437133936002535431,1437133762136088579
1437133922677235717,1437072803820232708
1437133920496242691,1437072803820232708
1437133918445006849,1437073241697361922
1437133909502926857,1437072803820232708
1437133908664061957,1437127863224967173
1437133906558402560,1437072803820232708
1437133899033825281,1437090983817142275
1437133889655525376,1436990501417259008
1437133889626066945,1437008166097674241
1437133887394627589,1437133762136088579
1437133885884801026,1436955888879800323
1437133882411868168,1437110038439546891
1437133880046272514,1437072803820232708
1437133879027118084,1437037537177047043
1437133871435243523,1436171597027504129
1437133871108161545,1437072803820232708
1437133867819933707,1437083946433617925
1437133866037284864,1437073241697361922
1437133858571423747,1437127863224967173
1437133858370031619,1437073241697361922
1437133858168770571,1437133646230691846
1437133858097426433,1437072803820232708
1437133857548087301,1437110038439546891
1437133856776335366,1437072803820232708
1437133853819392000,1437043515066888197
1437133847116718080,1436171597027504129
1437133838157697025,1436696031400431618
1437133833745440770,1437118075292291075
1437133832562507778,1436498499932065797
1437133831467937805,1437072803820232708
1437133807132364800,1436885176370429958
1437133804636807172,1436933043130798081
1437133799859507207,1437133036030623745
1437133793563975681,1436876510892277762
1437133791433146369,1437072803820232708
1437133789419954183,1437028251621367810
1437133784667799556,1437072803820232708
1437133783661101061,1437110038439546891
1437133781371080705,1437132081352564741
1437133780108595202,1437107837470183425
1437133780091871237,1437131259914883076
1437133775100686339,1437133102594277386
1437133771359272973,1437124174292660232
1437133763209801735,1437111677649051649
1437133760563224578,1437125036205387777
1437133759422386181,1436596634721325058
1437133756477939714,1437131259914883076
1437133745979633666,1436788384652054533
1437133735120490499,1437116610511351818
1437133731995656195,1437072803820232708
1437133728799608833,1437072803820232708
1437133721518346244,1437119796110368771
1437133720868167681,1437072803820232708
1437133718167031808,1436171597027504129
1437133717403803651,1437118288660738051
1437133715889590272,1437104970084634628
1437133715570892811,1437126976221892613
1437133714216062985,1437111036482568194
1437133710525091854,1436877699398647811
1437133706733531139,1436884710785912833
1437133704388771840,1436891098442502147
1437133696843214854,1437072803820232708
1437133693491970048,1437072803820232708
1437133689197142020,1436971879244382210
1437133686189826048,1436760949185150977
1437133685887692801,1437072803820232708
1437133684436606983,1437125259606433795
1437133678866468866,1437044435603308548
1437133676064776197,1436982644965842944
1437133675448225793,1437127863224967173
1437133666656743425,1436484892905385987
1437133656804319235,1436171597027504129
1437133656380874752,1436654264580022272
1437133655902769160,1437130655385673730
1437133655500017665,1437072803820232708
1437133653960712200,1436791725893242884
1437133653545562119,1437057096516780035
1437133652920606728,1437128713167065094
1437133641663062025,1436884710785912833
1437133640790679559,1436171597027504129
1437133639909842944,1437072803820232708
1437133622197243912,1436654264580022272
1437133621240893446,1437072803820232708
1437133613926060036,1437131259914883076
1437133610352586764,1437110038439546891
1437133606292533255,1437132562221223936
1437133602442067971,1437131259914883076
1437133600143683586,1436994296977272832
1437133595802439686,1434882674137600001
1437133593365655555,1436736192427532289
1437133593105485824,1437132406000078850
1437133592048672777,1437128713167065094
1437133589477425153,1437031332924862465
1437133588781223940,1433939788084744193
1437133587812438018,1437129117690912768
1437133582942838784,1437094456105312263
1437133572926808064,1436950221125296128
1437133572058533895,1437127863224967173
1437133571500748801,1256695963596529664
1437133565850910721,1436171597027504129
1437133565557411842,1437130655385673730
1437133565116907521,1436885176370429958
1437133560998076416,1437072803820232708
1437133554845208577,1436654264580022272
1437133554228494337,1437067453608169480
1437133553658044416,1437072803820232708
1437133552219561986,1437131259914883076
1437133547836379136,1292763922211069952
1437133547760988161,1436884710785912833
1437133543692509185,1436680116155867140
1437133538751619074,1436982344917868544
1437133537291878405,1437110038439546891
1437133534427168771,1436783754845040640
1437133510058328065,1436810986321846277
1437133508720447489,1437128713167065094
1437133505100722179,1437051669636915202
1437133498943524871,1437098686668935170
1437133496854532097,1437072803820232708
1437133493876690949,1436982577018118149
1437133488944209926,1437072803820232708
1437133485756407810,1437073241697361922
1437133474805157888,1437072803820232708
1437133474301939712,1437055140121415686
1437133468492656644,1436171597027504129
1437133464692723726,1437133132029853697
1437133463174402048,1437129100917891072
1437133452705423360,1437072803820232708
1437133450012725252,1437072803820232708
1437133439292039170,1437072803820232708
1437133436473552899,1436984992559767554
1437133425564012552,1437029025097011203
1437133424142262272,1436728634602045452
1437133418698092546,1437117364684738560
1437133417292996611,1437104973616140289
1437133416709844992,1436884710785912833
1437133413685743617,1437072803820232708
1437133406005915652,1437072803820232708
1437133399253192709,1437127863224967173
1437133395876737024,1437072803820232708
1437133394723278849,1437133132029853697
1437133393716727814,1437044591509733378
1437133386074701835,1437127863224967173
1437133376683749380,1437072803820232708
1437133375559639045,1437072803820232708
1437133349882142720,1437072803820232708
1437133338293252096,1437117729589190658
1437133324305195011,1437131259914883076
1437133321725689862,1436999101082652674
1437133314498965519,1437124174292660232
1437133313676820480,1437130655385673730
1437133307867766784,1437057096516780035
1437133306206867458,1437126778565267456
1437133305720279040,1437130655385673730
1437133299260870656,1437073241697361922
1437133289731416066,1436544787998404611
1437133284606193667,1436696605814673409
1437133279249960967,1436983860353437701
1437133270664187904,1437110038439546891
1437133267363319815,1436990501417259008
1437133266918658048,1437072803820232708
1437133265656238080,1436711167544659972
1437133265064894468,1437130938320834561
1437133263080939526,1436851161051533312
1437133258966413315,1437129100917891072
1437133252658073602,1437051669636915202
1437133250766442499,1437130557620621318
1437133246979100673,1437098549569802249
1437133244269428736,1437130655385673730
1437133241576722432,1436654264580022272
1437133236711215106,1437072803820232708
1437133235457118213,1437130655385673730
1437133235201495040,1437072803820232708
1437133234521919494,1437132203494944768
1437133231195934723,1437127863224967173
1437133230822539275,1436990501417259008
1437133230180818946,1437111677649051649
1437133228574380041,1436889880303476736
1437133225281953803,1436818236281028610
1437133222119415817,1436995860303384580
1437133221716799488,1436171597027504129
1437133220798103554,1436171597027504129
1437133218478637058,1437110038439546891
1437133209473626119,1436990501417259008
1437133205874806789,1437067453608169480
1437133204524355587,1437129100917891072
1437133203626725383,1437072803820232708
1437133200657031168,1437072803820232708
1437133200426475521,1437132172348084227
1437133197574381577,1436983860353437701
1437133197020643332,1437130849418457100
1437133195112292354,1437113971752980481
1437133192763363330,1437072803820232708
1437133192033542147,1437111677649051649
1437133191404531715,1437051669636915202
1437133191245012993,1437072803820232708
1437133189017899016,1437114024680951811
1437133188615258119,1437121078845972487
1437133185977102346,1437072803820232708
1437133182252380161,1436885176370429958
1437133180008427526,1437072803820232708
1437133179190710273,1437122965154508806
1437133173121593344,1437131259914883076
1437133165127217158,1436171597027504129
1437133155836760074,1436885386337259521
1437133149964734469,1437047494622564353
1437133148643549186,1437131828826189829
1437133140246532101,1436808149529415680
1437133138728083457,1436806004830728194
1437133136694063106,1436977248431640580
1437133136278605826,1437043515066888197
1437133133468557316,1437131259914883076
1437133129202888708,1437072803820232708
1437133107149213696,1437072803820232708
1437133106696368130,1436627433134899205
1437133104922103819,1437120959144595457
1437133103663915009,1437117485162106891
1437133101956837376,1437132406000078850
1437133100761468930,1437129670286200834
1437133094751019017,1436998258455363586
1437133087767502861,1436884710785912833
1437133085116612617,1436995860303384580
1437133084533559301,1436885176370429958
1437133083472502792,1437130849418457100
1437133077361438727,1437072803820232708
1437133071803949066,1436995860303384580
1437133069375393797,1437072803820232708
1437133064015077380,1436984992559767554
1437133063448715264,1436843252917932033
1437133062954000387,1436948786299953153
1437133048030453760,1431203111654203396
1437133047221137410,1436995860303384580
1437133044742295559,1436818236281028610
1437133042359758848,1433751173924720647
1437133039721750532,1437131259914883076
1437133036483715082,1437022206530293764
1437133034138980354,1437073241697361922
1437133023766478850,1431204906220744704
1437133021736493064,1437072803820232708
1437133020637585415,1437124174292660232
1437133020184686594,1437129100917891072
1437133019664486400,1437113971752980481
1437133012995657728,1437072803820232708
1437133012702048256,1437073241697361922
1437133006796296197,1437072803820232708
1437133003499528195,1436818236281028610
1437133002660847626,1437047494622564353
1437132997631877125,1437130849418457100
1437132994461016066,1437111036482568194
1437132992703393792,1436885176370429958
1437132984763797514,1437072406699515908
1437132984134610957,1436768483929300992
1437132982654062604,1437127863224967173
1437132980548354049,1436171597027504129
1437132979852169219,1436851161051533312
1437132973061537797,1437072803820232708
1437132972671574021,1437025091406241795
1437132972281536515,1437132406000078850
1437132971493007363,1437072803820232708
1437132969831849984,1436904865280626688
1437132966019444741,1437113971752980481
1437132962122903553,1436880642705297411
1437132954715762690,1437118288660738051
1437132953994338306,1436852522598207488
1437132952937189377,1437072803820232708
1437132952610115584,1434957882752212992
1437132949036716039,1437072803820232708
1437132947035856896,1437073241697361922
1437132940346077188,1437121652979077128
1437132936185270272,1437067453608169480
1437132915628929025,1437057096516780035
1437132913825357824,1437130655385673730
1437132910553882629,1437106047362158595
1437132901842259968,1437072803820232708
1437132896955940869,1436756618373382159
1437132892845510664,1437123862702051333
1437132885400686592,1437072803820232708
1437132883244642308,1437022206530293764
1437132882795978764,1437072803820232708
1437132874294104065,1437127863224967173
1437132873715359744,1436171597027504129
1437132872608014339,1437072803820232708
1437132861958590464,1436915265757872137
1437132861849620480,1437127863224967173
1437132858687115264,1437110038439546891
1437132856095035401,1436830372042584065
1437132852236361728,1437073241697361922
1437132849937793024,1436964524054261761
1437132844497874948,1437129100917891072
1437132839984803840,1437111503728128005
1437132839670059010,1436885176370429958
1437132838822989831,1436806544138686464
1437132836029468682,1437129100917891072
1437132835480088576,1437131259914883076
1437132827997376514,1437132665958764545
1437132827489886215,1436654264580022272
1437132824503541761,1437073791428005891
1437132823773605889,1437072803820232708
1437132822041464835,1436995860303384580
1437132820439261184,1436982344917868544
1437132815833841667,1436885176370429958
1437132815213244423,1437127863224967173
1437132814961549326,1436961984101105671
1437132814219038720,1436497281067454472
1437132810465300497,1437113971752980481
1437132800428281866,1436884710785912833
1437132800096886789,1437072803820232708
1437132798259707904,1437072803820232708
1437132795072163846,1437047494622564353
1437132793121624066,1437047494622564353
1437132793117433857,1436171597027504129
1437132792228454407,1437110038439546891
1437132791775260676,1437023224563441665
1437132789288083458,1436716457447108610
1437132785957818369,1436171597027504129
1437132783831457795,1436737659125354496
1437132781272715266,1436654264580022272
1437132778613653508,1436806544138686464
1437132777359560709,1437129100917891072
1437132775207940100,1436984992559767554
1437132771818758144,1437072803820232708
1437132769432272898,1436831254708559877
1437132760347549698,1437000055722893317
1437132751379914753,1436916007939964929
1437132747928113164,1437130655385673730
1437132743637446663,1437053959064231939
1437132742442070016,1437073241697361922
1437132739313127424,1437072803820232708
1437132738012794880,1437113971752980481
1437132715979984896,1437124174292660232
1437132715053121543,1437073241697361922
1437132714164072453,1437110038439546891
1437132709357400075,1437028251621367810
1437132708589752320,1437128917991710723
1437132706920402946,1436634017848254472
1437132701937643520,1436999101082652674
1437132686838190090,1437106351776296961
1437132685495918592,1437131259914883076
1437132684317184001,1437072803820232708
1437132683713433607,1437118288660738051
1437132683105259524,1437124174292660232
1437132681532239873,1437000247540994058
1437132675492495361,1437073241697361922
1437132672053153798,1437062783124885510
1437132670727774209,1436171597027504129
1437132663970795521,1436971879244382210
1437132659168317446,1437113813673840640
1437132654265110528,1436999101082652674
1437132653967278083,1435670360393805825
1437132643875770369,1436884710785912833
1437132632941342729,1437072803820232708
1437132627350220800,1436719992070881288
1437132623445331973,1436885176370429958
1437132622929399809,1437072803820232708
1437132621838897152,1437072803820232708
1437132621302149120,1436961984101105671
1437132620899524610,1437072803820232708
1437132617766236163,1436171597027504129
1437132607133831172,1437131259914883076
1437132606496067584,1436885176370429958
1437132601110695942,1436711167544659972
1437132587659563009,1437001080085401602
1437132584253902849,1437053599318749194
1437132583830233088,1437128962694656009
1437132576674750468,1436990501417259008
1437132575684837380,1436874954281213955
1437132572660682752,1437072803820232708
1437132571905777674,1437091293872668677
1437132568395194374,1437116884848107525
1437132563793973250,1437109069576384515
1437132550065901570,1437130655385673730
1437132547654307840,1437130655385673730
1437132546299478017,1436171597027504129
1437132542541328387,1437127863224967173
1437132540662407172,1437026847380885504
1437132538384764930,1437034991377006593
1437132535516090370,1437124174292660232
1437132528696143878,1437129680218374151
1437132525621633028,1437122337170731009
1437132524749266947,1437023224563441665
1437132520508862464,1437000319448330243
1437132517769977861,1437110038439546891
1437132510337683461,1436489143287222277
1437132509138067460,1437043515066888197
1437132500912852992,1437129100917891072
1437132497083584518,1437131259914883076
1437132496999645184,1437130655385673730
1437132496039292934,1437110038439546891
1437132493325438977,1437072222166732802
1437132490997735424,1437083946433617925
1437132487419965454,1437109859414122504
1437132483359698944,1437057096516780035
1437132482348978184,1437130655385673730
1437132480709021706,1437072803820232708
1437132469858279424,1437094310181150720
1437132468822421505,1436933852656816130
1437132468436418564,1437072803820232708
1437132464015749120,1437127863224967173
1437132457476714501,1437073241697361922
1437132452552708107,1437128917991710723
1437132450065489921,1437131259914883076
1437132447712481280,1437110038439546891
1437132447414640640,1437104973616140289
1437132435507105793,1437072803820232708
1437132435322404867,1437110038439546891
1437132426799628288,1437072803820232708
1437132424626982920,1437130715196428290
1437132414799818752,1437057096516780035
1437132404053917697,1436804943172808713
1437132399859490820,1436687471601848326
1437132382428020740,1437127863224967173
1437132379311775747,1436484892905385987
1437132372231823362,1437130655385673730
1437132367659995137,1437057096516780035
1437132363398455298,1437108778185408516
1437132353575563266,1437092665414270982
1437132352451452931,1437129868014202883
1437132352073908230,1437129670286200834
1437132351755075588,1437072803820232708
1437132351465824260,1437072803820232708
1437132347925622785,1436984992559767554
1437132345107116033,1437131259914883076
1437132339914682383,1434969935176945668
1437132338564042759,1437026439040221189
1437132334575366145,1436874954281213955
1437132322533527553,1437049806233427971
1437132320553816069,1436756204873781253
1437132316988563472,1436680739349803012
1437132311527510019,1437072803820232708
1437132310504083459,1437072803820232708
1437132303684280331,1436884710785912833
1437132300827779072,1437072803820232708
1437132299129143296,1436995860303384580
1437132296834805760,1437072803820232708
1437132295622864902,1436054395159040001
1437132293752111106,1435569702705709057
1437132292154134528,1437129100917891072
1437132279533424645,1437130655385673730
1437132276597411840,1436457217302093824
1437132276190498822,1437072803820232708
1437132273493684224,1437000247540994058
1437132271979573261,1437072803820232708
1437132266774437888,1436171597027504129
1437132266715553797,1437108874662735874
1437132259149090816,1437072803820232708
1437132257098141709,1264965252866641920
1437132249053421568,1437109859414122504
1437132243273535490,1436171597027504129
1437132240492711943,1437072803820232708
1437132236608966656,1434339997130297345
1437132234264391680,1437124174292660232
1437132233073102851,1437072803820232708
1437132229130522624,1437013959488512001
1437132217835212801,1437111677649051649
1437132216421732353,1437129100917891072
1437132210818240515,1436781531121520642
1437132207806615557,1437088092695896070
1437132204128157698,1436885176370429958
1437132201808711682,1436760949185150977
1437132199330029574,1436810823880617984
1437132194611441666,1436654264580022272
1437132193927680008,1437000247540994058
1437132189141929989,1437130655385673730
1437132179868319745,1437130655385673730
1437132175485415435,1436422704052252676
1437132173765713934,1436830372042584065
1437132173702803463,1437085646372290567
1437132170162806794,1436088183327006729
1437132169894187012,1195730050152165377
1437132167935582216,1436990501417259008
1437132166257954826,1437113844099395591
1437132166077554692,1437098561934540800
1437132163766423563,1436995860303384580
1437132160088125441,1437111677649051649
1437132155272978437,1437131911835512836
1437132152576126983,1437110038439546891
1437132152458653697,1437047494622564353
1437132150898266112,1437072803820232708
1437132147555332099,1437072803820232708
1437132144296534032,1436995860303384580
1437132140295110666,1436841176171155457
1437132138969661441,1437072803820232708
1437132124952334341,1436760479322591232
1437132117381632004,1436791725893242884
1437132115863293955,1437104776320204803
1437132114143633408,1437049795454119937
1437132110532386816,1437072803820232708
1437132104303792131,1436171597027504129
1437132098444349453,1437110038439546891
1437132094061297665,1437131259914883076
1437132089644785668,1437013959488512001
1437132088457646081,1437072803820232708
1437132086381514758,1437073082217283586
1437132079616172041,1436680739349803012
1437132078907334663,1437130655385673730
1437132077984538627,1436763597737185285
1437132070602608645,1436417936911224839
1437132069486870534,1437130330054430724
1437132066395668489,1436884710785912833
1437132063388360716,1437126778565267456
1437132062071435277,1436764273271844867
1437132061354065925,1436818236281028610
1437132053837922310,1436924302180245506
1437132041468866562,1437072803820232708
1437132029183905800,1437127863224967173
1437132026193252363,1436873382751084544
1437132022074548230,1437007631701381121
1437132018500911104,1437130655385673730
1437132016374337541,1437099189201219586
1437132013643833347,1436484892905385987
1437132013320826881,1437130655385673730
1437132007977410568,1437130557620621318
1437132006412865541,1437072803820232708
1437132004282228744,1437000319448330243
1437132002046529539,1437072803820232708
1437132001962823692,1437072803820232708
1437131989816000513,1436830372042584065
1437131987605721089,1436884710785912833
1437131987223986183,1436990501417259008
1437131983956611075,1437127863224967173
1437131978650890242,1437130655385673730
1437131963715014667,1437130655385673730
1437131956983058433,1437072803820232708
1437131952927219712,1437072803820232708
1437131950909689864,1437131259914883076
1437131944035160064,1437072803820232708
1437131931460771850,1436902734905499655
1437131922342387725,1437130956691804161
1437131912276062209,1436891098442502147
1437131912057966594,1437074195918241796
1437131904977866758,1437125036205387777
1437131903635701765,1437130655385673730
1437131897667141635,1392132792943841284
1437131896144678915,1436999101082652674
1437131889068974080,1437040199721263112
1437131888800538630,1437127863224967173
1437131883482128387,1436851161051533312
1437131881930235906,1436171597027504129
1437131875940802563,1437131259914883076
1437131874351173634,1436680739349803012
1437131872778268674,1437000319448330243
1437131862908944385,1437072803820232708
1437131860174323716,1437046496201953286
1437131852662419460,1437072803820232708
1437131847360782342,1436990501417259008
1437131844416380932,1436754550694858763
1437131843870998532,1436711167544659972
1437131839265705986,1436758964109299726
1437131838053621765,1437131259914883076
1437131830734565384,1437131352038649863
1437131830529085441,1436766176428924932
1437131820550742020,1437029383118757888
1437131819078471680,1437072803820232708
1437131816872267779,1436995860303384580
1437131816817905670,1436935974836002818
1437131810396323850,1436964159833444358
1437131809670811651,1436719992070881288
1437131806051024897,1437131259914883076
1437131803916226561,1436667105110331400
1437131802011967488,1437124174292660232
1437131796995457024,1437073241697361922
1437131789601058818,1437017385970675713
1437131786367213569,1437043515066888197
1437131785566097410,1436736312090972161
1437131783817019392,1437049795454119937
1437131777777274883,1436791725893242884
1437131776527306767,1437110038439546891
1437131765324427270,1436999101082652674
1437131762543509507,1437131259914883076
1437131760949735428,1437072803820232708
1437131759049707521,1436686989722537991
1437131758491750401,1436604166953181186
1437131754125422593,1437072803820232708
1437131752301019139,1437130655385673730
1437131741832040453,1436770689906876421
1437131737881006088,1436818236281028610
1437131725570658305,1437131383479193604
1437131718880808967,1437127863224967173
1437131717240770562,1437072803820232708
1437131715697389574,1437110740125724679
1437131699184357380,1437082910729904129
1437131685255069703,1437113971752980481
1437131685167042563,1437073241697361922
1437131683434749957,1436788384652054533
1437131683116036105,1437130938320834561
1437131683044659208,1437131259914883076
1437131680200810500,1437126248308772864
1437131680054120452,1437047494622564353
1437131670906445828,1437000319448330243
1437131664929349635,1437073241697361922
1437131662278549506,1436171597027504129
1437131653621637129,1437072803820232708
1437131646017417219,1437110124758421506
1437131644411039748,1437129100917891072
1437131641525346307,1437131259914883076
1437131640158007300,1436728662074683401
1437131637070962696,1437072803820232708
1437131634151542784,1437073241697361922
1437131633023336448,1437110394003329025
1437131631169523716,1436630116184903686
1437131629441527813,1437072803820232708
1437131627658768386,1437110038439546891
1437131625297547269,1437072222166732802
1437131625112948738,1436983860353437701
1437131625012289537,1436414510278000645
1437131619207286786,1437120685843697668
1437131618922242048,1436785358797250565
1437131618523795458,1436616996867633153
1437131618485932035,1437047494622564353
1437131609141043207,1437098686668935170
1437131608776224771,1437130655385673730
1437131605676630020,1437083946433617925
1437131601968832517,1437111677649051649
1437131589583048708,1437072803820232708
1437131575737548806,1437051101212123136
1437131573476855809,1436359079824347136
1437131558167711749,1435594215447097346
1437131549955268622,1437130655385673730
1437131549271494656,1437072803820232708
1437131542996914179,1436712261289222144
1437131542321672195,1437127863224967173
1437131541105217547,1437039290173870085
1437131540316790794,1437110038439546891
1437131539087872002,1437130655385673730
1437131533945540615,1437130849418457100
1437131525909323779,1437004010079363072
1437131525552840715,1437130655385673730
1437131523761876995,1437057096516780035
1437131521887023106,1436982577018118149
1437131518586011652,1437011112239714312
1437131516824276999,1437129100917891072
1437131507601182728,1436844962415464453
1437131497769680896,1436982344917868544
1437131496222044160,1436171597027504129
1437131494686957571,1436484916754194434
1437131494464520192,1437126778565267456
1437131491444609031,1437130330054430724
1437131491293626368,1437072803820232708
1437131490471686152,1436804860851200007
1437131489586688002,1436978626336067584
1437131488018026496,1437091293872668677
1437131485228699649,1436813200570388482
1437131485039972352,1437128713167065094
1437131483190267906,1436654264580022272
1437131482233913344,1437072803820232708
1437131478626865161,1437119796110368771
1437131476932382721,1436693291429416970
1437131472687624193,1437130655385673730
1437131471320494082,1436756618373382159
1437131471135944706,1437013959488512001
1437131469571313665,1437072803820232708
1437131466526314497,1437130655385673730
1437131464521383938,1437072803820232708
1437131462302646276,1437131259914883076
1437131460931211270,1436990501417259008
1437131455369412609,1436995860303384580
1437131454224297986,1437072803820232708
1437131450889932801,1436995860303384580
1437131441779838978,1436885176370429958
1437131441041780738,1437131259914883076
1437131440450273282,1437110038439546891
1437131437371764743,1436851161051533312
1437131433424863240,1437110038439546891
1437131428257427460,1436884710785912833
1437131416907751443,1437053599318749194
1437131411455107076,1436756618373382159
1437131401120428033,1425771552184934400
1437131401095258118,1437131259914883076
1437131396221394948,1437115266429825032
1437131394048794626,1437130655385673730
1437131385228169220,1437129680218374151
1437131383554527232,1436885176370429958
1437131381004513291,1437110038439546891
1437131378735284226,1437072803820232708
1437131376927649795,1437083617272991746
1437131376789237765,1437130655385673730
1437131372846620676,1437130655385673730
1437131367213580299,1436219960045539331
1437131366697775106,1437104970084634628
1437131363333939206,1437072803820232708
1437131361945591814,1437123862702051333
1437131355050102792,1437121297859948546
1437131354014199811,1436971879244382210
1437131350818033667,1437110038439546891
1437131348888727553,1437073241697361922
1437131346267328515,1437110038439546891
1437131345713565707,1435365118196559878
1437131345004748800,1437127863224967173
1437131343973036039,1436971879244382210
1437131340747509761,1436990501417259008
1437131339833163783,1437042682275188745
1437131332925239304,1436712912631046158
1437131331138465795,1437071292436516867
1437131330698027014,1437129868014202883
1437131328969973760,1437124174292660232
1437131323202850817,1437127863224967173
1437131322653356032,1437111677649051649
1437131312293416966,1436654264580022272
1437131305079214086,1437128992591683594
1437131305028923395,1437072803820232708
1437131304802390019,1436505259463958529
1437131304093556736,1437042182385451008
1437131289421774849,1437072803820232708
1437131289283399683,1437104973616140289
1437131289027506180,1437034991377006593
1437131282480345091,1437043515066888197
1437131279896506372,1437127863224967173
1437131276939677697,1437130605037297664
1437131269201088515,1436758964109299726
1437131265858211841,1436990501417259008
1437131264666980354,1437110038439546891
