source,target
1436860292273639426,1436825435803901953
1436860286577876994,1436569087249891332
1436860279854354434,1436860089483202566
1436860277895548935,1436726016802582532
1436860277509795841,1436481290346266624
1436860268189929474,1436740456575086595
1436860267816652800,1436844851409010688
1436860263131762689,1436310383317430278
1436860255368011779,1436828482957414404
1436860251257511937,1436678092374880262
1436860248388775939,1436104144801067033
1436860236606943235,1436383754713399297
1436860236573274115,1436686773804052483
1436860231724666885,1436698784310853640
1436860231024316418,1436686773804052483
1436860215303933958,1435638803230703620
1436860211592003585,1436104144801067033
1436860192604446725,1436840732527144961
1436860192013131781,1436826799967719425
1436860188456275973,1436104144801067033
1436860180512362500,1436524366049812480
1436860179316760582,1436104144801067033
1436860175311269892,1436857042321428483
1436860174283718659,1436838650453581828
1436860163894362115,1436587984594341889
1436860161361006594,1436718549532172288
1436860155224735748,1436718549532172288
1436860153098342405,1436524641648975876
1436860146454384640,1436847609252139015
1436860144348893188,1436698784310853640
1436860142813917187,1436849872511066116
1436860142234963975,1436828034405916674
1436860137273131009,1435638803230703620
1436860137227137026,1436686773804052483
1436860135364866055,1436847896238845953
1436860133733244933,1436829953400705037
1436860117136416770,1436681190799515657
1436860114988933120,1436718549532172288
1436860111956463619,1436661467542016001
1436860109871730692,1436104144801067033
1436860109343248384,1436845482282663937
1436860105400668162,1436769038613549056
1436860103441928194,1436828482957414404
1436860087977578496,1436104144801067033
1436860085297299458,1436718549532172288
1436860081560162316,1436718549532172288
1436860080364957698,1436856212876898307
1436860079282655235,1436718549532172288
1436860076870959111,1436682419420073985
1436860061566095368,1175195123942141953
1436860054565756928,1436524641648975876
1436860053730983940,1436533671645700097
1436860048177725441,1436635308146130945
1436860045086449667,1436722955401285641
1436860039889891333,1436859785203396608
1436860034277904385,1436310383317430278
1436860031727640582,1436710758574805006
1436860024370892800,1436808352760320000
1436860020398821381,1436718549532172288
1436860004556967937,1436740456575086595
1436859990464098309,1436442515922509825
1436859985766588416,1436104144801067033
1436859984315236354,1436660750320275461
1436859983497334787,1436718549532172288
1436859962068721665,1436104144801067033
1436859961712123905,1436698713661923333
1436859960311287811,1436859215042207750
1436859954380644354,1436847609252139015
1436859951792545793,1436761896120721409
1436859950094032898,1436859435738075137
1436859943819177984,1436310383317430278
1436859938261721094,1436840732527144961
1436859934872797184,1436710369171369984
1436859932054364163,1436104144801067033
1436859931098062852,1436822441452392448
1436859926899351552,1436617510581784586
1436859926530330624,1436740456575086595
1436859924764528642,1436686773804052483
1436859902002073603,1436104144801067033
1436859900001325056,1436686808587276296
1436859881210929152,1436032877578366978
1436859880489426948,1436698784310853640
1436859870796337156,1436310383317430278
1436859870683217925,1436859650532646912
1436859870070804484,1436310383317430278
1436859866648285189,1436745288232824832
1436859864731488260,1436504497283637249
1436859863913488390,1436718549532172288
1436859857475362826,1436310383317430278
1436859850865078276,1436718549532172288
1436859847962677252,1436854938710196228
1436859837468528647,1436844851409010688
1436859832628387840,1436839264231231490
1436859828081676290,1436693421348036612
1436859827016265733,1436310383317430278
1436859820578115587,1436839743115776000
1436859805503606788,1436710369171369984
1436859801431064578,1436640484466774018
1436859788059549701,1436858022693937154
1436859785526317059,1436310383317430278
1436859783642968067,1436839743115776000
1436859782728585219,1436820616691212289
1436859766165450755,1436647813518139393
1436859763195727876,1436715063209967621
1436859755532898312,1436859621369655297
1436859752278110210,1436104144801067033
1436859751250472964,1436808352760320000
1436859743394435074,1436724695793946627
1436859741049966594,1436104144801067033
1436859738629808131,1436847609252139015
1436859736079716355,1436859650532646912
1436859731273003008,1436104144801067033
1436859715447754753,1436686773804052483
1436859713774305281,1436104144801067033
1436859713455591424,1436104144801067033
1436859710809022466,1436686773804052483
1436859704156770305,1436849533615493127
1436859700553912322,1436104144801067033
1436859686809051138,1436840732527144961
1436859682874740740,1436858941485453315
1436859672133345280,1436104144801067033
1436859665141452801,1436104144801067033
1436859660280242176,1436524641648975876
1436859659839701001,1436674001036668932
1436859655725142020,1436855330873520128
1436859644136153088,1436718549532172288
1436859643301609474,1436839264231231490
1436859639698636800,1436851217364250624
1436859637203095553,1436718549532172288
1436859632878714882,1436631213175939072
1436859631922413569,1436104144801067033
1436859628713693184,1436718549532172288
1436859623873593346,1436104144801067033
1436859620434321412,1436104144801067033
1436859620094480385,1436416846115180546
1436859612255424512,1364374483830718464
1436859609554120704,1436505816576577536
1436859603451449351,1436718549532172288
1436859598812626953,1436104144801067033
1436859597889753090,1436754955142975490
1436859588884713476,1436104144801067033
1436859587794067457,1436765788044546048
1436859573038505984,1436847847643643905
1436859571704844289,1436104144801067033
1436859571314757641,1436686773804052483
1436859571197337603,1436766734590128130
1436859556131442691,1436843755882139651
1436859555401588741,1436587984594341889
1436859554483085312,1436609991134179333
1436859553505636352,1436858941485453315
1436859550238494723,1436310383317430278
1436859540172115969,1436789230710050816
1436859533876285442,1436686773804052483
1436859531456356355,1436740456575086595
1436859520395972610,1436759770485116936
1436859516176543750,1436104144801067033
1436859513722728448,1436844851409010688
1436859513613791232,1436310383317430278
1436859510367440900,1436310383317430278
1436859506668023814,1436847609252139015
1436859506403708929,1436104144801067033
1436859487411847170,1436310383317430278
1436859486333980672,1436206647588892673
1436859485897863170,1436858770752159749
1436859484014526464,1436104144801067033
1436859477387399169,1436310383317430278
1436859466847191040,1436789277145374720
1436859465786003459,1436104144801067033
1436859452683001857,1436858009565601792
1436859445959663618,1436787122720083972
1436859444382547970,1436104144801067033
1436859443845771279,1436298647537344513
1436859434915885063,1436857988141260803
1436859432084856834,1436859368742473731
1436859430600069121,1436104144801067033
1436859415337095169,1436859063938297858
1436859413411745795,1436631213175939072
1436859409452474368,1436847609252139015
1436859407946719232,1436856212876898307
1436859406881329158,1436331291025285123
1436859406025691140,1434544292849201155
1436859388606795779,1436724213990060034
1436859383057633280,1436310383317430278
1436859375914782720,1436842151468486663
1436859372232183810,1436845181039431689
1436859368071434244,1424303620984647681
1436859363075899392,1436857856163262466
1436859358864887808,1436310383317430278
1436859358273548288,1436845181039431689
1436859352841744386,1436310383317430278
1436859350551867392,1436828482957414404
1436859349817778176,1436766237552521218
1436859348823592961,1436718549532172288
1436859328150048772,1436857603401961478
1436859327097171971,1436842151468486663
1436859323695566855,1436718549532172288
1436859320860352515,1436310383317430278
1436859317261635585,1436104144801067033
1436859314870890505,1436855604262449154
1436859313134477316,1436524366049812480
1436859310324293636,1436843026681303042
1436859309099470859,1436104144801067033
1436859306964570112,1436587984594341889
1436859304687046656,1436840732527144961
1436859296566894594,1436736295951159298
1436859295144890375,1436442515922509825
1436859294041903112,1436857104527151113
1436859293190352899,1436718549532172288
1436859290615050246,1436718549532172288
1436859271648587777,1436855330873520128
1436859269660299267,1436275085879308290
1436859266606845961,1436698713661923333
1436859260525219841,1436694474453766147
1436859256309960705,1436310383317430278
1436859253256511491,1436840732527144961
1436859246256132099,1436104144801067033
1436859243852812295,1436698784310853640
1436859242703638533,1436855230319108098
1436859241357266944,1436637644994252805
1436859234763878400,1436104144801067033
1436859220821938178,1433909578425585665
1436859218129268740,1436104144801067033
1436859199456153602,1436104144801067033
1436859194385309697,1436647813518139393
1436859178484523012,1436104144801067033
1436859172008513538,1436727982584844292
1436859160549756928,1436718549532172288
1436859159580975106,1436856212876898307
1436859145580281856,1436587984594341889
1436859145320218624,1436686773804052483
1436859131391000577,1436859063938297858
1436859128719183876,1436854856296243208
1436859122331312128,1436845538339692549
1436859121039519751,1436715473870143494
1436859118673879041,1436766734590128130
1436859116983500800,1436587984594341889
1436859115947528192,1436221891706982422
1436859110557945856,1436524366049812480
1436859104341811205,1436275085879308290
1436859103809359873,1436683179650338817
1436859099828736000,1436853323655696385
1436859090471243784,1436740456575086595
1436859083835928576,1436859004064468995
1436859083282427910,1436104144801067033
1436859080203767813,1436418623732654109
1436859038759849984,1436698078858383363
1436859027607232517,1436700182540869638
1436859027497971713,1436718549532172288
1436859025140944903,1436310383317430278
1436859024272543745,1436720760534405126
1436859023677030405,1436802441635270656
1436859017255587842,1436310383317430278
1436859012855713792,1436686773804052483
1436859012230770688,1436718549532172288
1436858996783083523,1436858023712985094
1436858994799386628,1436568457420607488
1436858993662627844,1436483616620613663
1436858991670435840,1436067119800668163
1436858987723563008,1436858964763987968
1436858974486269957,1436600841910112261
1436858972141617154,1435942214123851777
1436858971118133249,1436513060118695940
1436858952118013958,1436718549532172288
1436858948733317123,1436755090631766016
1436858945780338700,1433417413287055363
1436858944039763968,1436718549532172288
1436858943599521792,1436310383317430278
1436858936825634817,1436066699170631691
1436858935118483460,1436104144801067033
1436858934749499393,1436104144801067033
1436858924938977286,1436844851409010688
1436858921331961856,1436858115077586949
1436858920656572417,1436686808587276296
1436858910179090432,1436509011558510598
1436858905951444995,1436331291025285123
1436858901614448646,1436856212876898307
1436858900750405636,1436797495569436673
1436858898669977600,1436661467542016001
1436858891803844608,1436718549532172288
1436858890222723074,1436298647537344513
1436858889622990848,1436838632539758592
1436858888247136257,1436718549532172288
1436858871071584260,1436310383317430278
1436858870132056065,1436400857231151108
1436858866113916936,1436840732527144961
1436858865283305478,1436852019705171968
1436858864163508227,1436626320402882561
1436858858580987904,1436707216631926796
1436858847885332482,1436671345702707201
1436858833826111488,1436847609252139015
1436858827945566208,1436629721421205504
1436858826951696385,1436840732527144961
1436858826104344576,1436310383317430278
1436858818655358984,1436310383317430278
1436858810589585412,1436310383317430278
1436858808081420288,1436104144801067033
1436858807905406978,1436840732527144961
1436858797138452482,1436740456575086595
1436858796920483846,1436310383317430278
1436858792386387969,1436357560915804160
1436858785113378819,1436718549532172288
1436858777475551232,1436686773804052483
1436858767841316869,1436622783249801219
1436858763257028609,1436857498414116866
1436858763177299971,1436310383317430278
1436858761289760768,1436844851409010688
1436858752922120194,1436718549532172288
1436858746118950915,1436844851409010688
1436858745040998401,1436783352883793920
1436858744705589251,1436310383317430278
1436858742641860608,1436718549532172288
1436858727362138112,1436718549532172288
1436858702166908934,1436276294317117444
1436858686937337861,1429449155496366084
1436858684622184449,1436104144801067033
1436858682705424391,1436310383317430278
1436858665877843970,1436854938710196228
1436858664258871298,1436750905408376834
1436858662954340354,1436736545101254657
1436858658948853763,1436841950628380674
1436858651487227904,1436310383317430278
1436858639529218050,1436685961598054402
1436858631731830789,1436310383317430278
1436858630154846214,1436524641648975876
1436858629823533057,1436787279046057991
1436858629592948738,1436785150222901251
1436858622571696131,1436310383317430278
1436858622458273795,1436104144801067033
1436858617852928001,1436718549532172288
1436858611821645827,1436613263509368835
1436858605332951045,1436718549532172288
1436858586580332548,1436310383317430278
1436858578476933120,1436104144801067033
1436858576543354882,1436310383317430278
1436858576304099331,1436737882962550788
1436858574316003328,1436631213175939072
1436858568460754945,1436848416689045504
1436858559921332225,1436594768839122947
1436858550358183940,1436840732527144961
1436858545014673410,1436718549532172288
1436858544721178627,1436104144801067033
1436858541961273346,1436856212876898307
1436858541877473288,1436104144801067033
1436858535875284993,1436698713661923333
1436858533484666882,1436856212876898307
1436858529239822342,1436718549532172288
1436858526492618752,1436718549532172288
1436858518955442184,1436310383317430278
1436858514312417280,1436473479075962883
1436858509325443074,1436310383317430278
1436858505437147141,1436686773804052483
1436858502992048128,1435799936222777346
1436858492564828164,1436686773804052483
1436858490966855684,1436638147014582274
1436858485866733571,1436663812954984450
1436858468430921729,1436310383317430278
1436858466996404224,1436698784310853640
1436858463351627781,1436310383317430278
1436858459442581508,1436581758527426561
1436858450810589184,1436839743115776000
1436858441792823303,1436718549532172288
1436858440861863937,1436787122720083972
1436858436742959105,1436850264296681479
1436858426622152705,1436845181039431689
1436858424298455043,1436802107408011266
1436858423883141121,1436814967999770629
1436858419755970561,1436104144801067033
1436858412600467465,1436383754713399297
1436858412432769032,1436310383317430278
1436858388021858310,1436718549532172288
1436858385148768261,1436104144801067033
1436858384897085440,1436693525169676288
1436858384389578755,1436718549532172288
1436858375590092802,1436678092374880262
1436858371861143553,1436718549532172288
1436858361090355205,1436787122720083972
1436858346699644931,1436310383317430278
1436858344577257474,1434399775806222336
1436858339166724104,1436856212876898307
1436858335299473409,1436686773804052483
1436858331713396739,1436683179650338817
1436858324469919744,1436856212876898307
1436858323932958720,1436754955142975490
1436858320233504775,1436698713661923333
1436858314420211714,1436436725581160451
1436858294560198657,1436104144801067033
1436858288675622915,1436698713661923333
1436858285575970816,1436697315717177349
1436858282161881091,1436310383317430278
1436858276097019910,1436104144801067033
1436858260099792902,1436698713661923333
1436858258149548034,1436754955142975490
1436858251228823552,1436104144801067033
1436858248980742144,1436104144801067033
1436858247399444484,1436587984594341889
1436858231222161409,1436310383317430278
1436858220094664708,1436310383317430278
1436858218643349509,1436738736545574927
1436858214482579457,1436640484466774018
1436858203925532677,1436629191089348608
1436858203455717378,1436720826284265472
1436858202054807553,1435530596743221252
1436858199513128960,1436843248178237441
1436858199198552068,1436442515922509825
1436858192655441922,1436104144801067033
1436858185479032834,1436310383317430278
1436858170484396040,1436800292146663424
1436858170131976196,1436698784310853640
1436858169297354753,1436539627792338949
1436858168089317378,1436757160936026118
1436858166738817025,1436686773804052483
1436858166172549121,1421294522479284226
1436858157020499977,1435530596743221252
1436858156051681280,1436776034540654594
1436858156018176007,1436839743115776000
1436858153489117186,1436104144801067033
1436858145389772805,1436310383317430278
1436858141967196160,1436797495569436673
1436858131049504771,1436299275424706577
1436858129916981252,1436104144801067033
1436858127698247686,1436840732527144961
1436858123851948035,1436719465027158023
1436858122056970240,1436828786868297732
1436858113903276032,1436104144801067033
1436858113865383942,1436587984594341889
1436858104373731330,1436104144801067033
1436858102041563143,1436275085879308290
1436858097973305350,1436787279046057991
1436858097008447489,1436858023712985094
1436858092826677248,1436718549532172288
1436858089773412355,1436828482957414404
1436858083003846657,1436854932288724994
1436858082689093635,1436698784310853640
1436858071033262083,1436847609252139015
1436858069376405504,1436698713661923333
1436858051164737537,1436718549532172288
1436858049415766022,1436104144801067033
1436858045959598080,1436310383317430278
1436858045821243398,1436858022693937154
1436858044810350593,1436838650453581828
1436858041312350210,1436698784310853640
1436858029333524480,1436104144801067033
1436858024669237248,1436698784310853640
1436858021863313409,1436631213175939072
1436858020667875329,1436760910257926147
1436858014410190850,1436754218849812482
1436858013550366720,1436855612491583491
1436858008059928576,1436767001796653063
1436858008005451777,1436734146148245509
1436858007862882310,1436559645733183488
1436858005656588288,1436494458623823896
1436858001818857472,1436784363253997568
1436857992956178436,1436748296832290818
1436857992175968260,1436104144801067033
1436857986589368320,1436104144801067033
1436857977533779970,1436310383317430278
1436857973419253760,1436631213175939072
1436857966934716418,1436856846959083524
1436857960341278723,1436800292146663424
1436857954683207680,1436784363253997568
1436857950296055811,1436718549532172288
1436857944423895040,1436310383317430278
1436857933111963654,1436383754713399297
1436857929987239936,1436594768839122947
1436857924622688263,1436828482957414404
1436857923620073477,1436698713661923333
1436857922957586434,1436714466616479754
1436857913914675203,1436686773804052483
1436857912970956802,1436720760534405126
1436857911536504834,1436104144801067033
1436857911049809920,1436104144801067033
1436857909216825349,1436740456575086595
1436857904452280324,1436310383317430278
1436857899091955713,1436828482957414404
1436857896495689730,1436797717712289793
1436857894125846532,1436629191089348608
1436857890778791939,1436800290280280065
1436857886689398788,1436787230501183499
1436857877952663558,1436846668687806467
1436857876195287044,1436856212876898307
1436857872780984327,1436753559559704577
1436857853768343560,1436840316343046151
1436857848491827203,1436310383317430278
1436857847111770115,1436844851409010688
1436857847103426560,1436693031453790208
1436857845916463108,1436104144801067033
1436857842070294533,1436686808587276296
1436857841852112904,1436856268069621763
1436857838526255109,1436750905408376834
1436857836307238916,1436718549532172288
1436857833732165636,1436738736545574927
1436857832087990273,1436746010219405314
1436857824974237696,1436856753350713344
1436857823996956674,1436587984594341889
1436857816518733828,1436104144801067033
1436857816229183489,1436718549532172288
1436857807031128064,1436853108848668676
1436857804090863617,1436821393144893445
1436857803570778115,1436718549532172288
1436857786416066564,1436827816914403331
1436857785782779905,1436310383317430278
1436857783429709830,1436857718355070976
1436857782213373954,1436631213175939072
1436857781030572036,1436497685259845634
1436857769232117760,1436456880054865922
1436857768577753089,1434569731722420232
1436857757131497477,1436640484466774018
1436857746557751296,1436840732527144961
1436857737867104258,1436354032331857920
1436857732930342915,1274177341577736195
1436857732498223104,1436853323655696385
1436857727276310528,1436631213175939072
1436857725330223104,1436275085879308290
1436857717868531716,1436718549532172288
1436857706678267906,1436686773804052483
1436857705247948807,1436354032331857920
1436857697756983297,1436674443523334145
1436857695366258690,1436104144801067033
1436857693432549386,1436658555910766596
1436857689410179074,1436780088532537349
1436857687271264262,1156957667082067969
1436857684070965248,1436856212876898307
1436857682431025155,1436838650453581828
1436857680010698753,1436718549532172288
1436857677045501957,1436686773804052483
1436857662969454592,1436657634501791755
1436857657860583426,1436442515922509825
1436857654995918858,1436659001417035778
1436857653284655106,1436587984594341889
1436857650180804611,1436697315717177349
1436857648264015875,1436497685259845634
1436857644375891968,1436587984594341889
1436857643017064450,1436728357912186881
1436857625136615426,1436686808587276296
1436857623693828096,1436597824578228226
1436857622448128007,1436855773364199427
1436857621764583426,1436705210307653639
1436857618027319298,1436442515922509825
1436857609936584710,1433659660070948865
1436857607860285443,1436630796048031754
1436857602982301707,1436698713661923333
1436857600532901895,1436104144801067033
1436857578106101760,1436839743115776000
1436857576902254592,1436572248542961664
1436857564558462980,1405608572780679170
1436857542752149510,1436857092569243649
1436857542014078978,1436310383317430278
1436857540336177152,1436698784310853640
1436857526012628993,1436698784310853640
1436857523752083458,1436720760534405126
1436857523160555527,1436857092036603905
1436857521420050436,1436857498414116866
1436857519536672774,1436104144801067033
1436857513782091776,1435405369728188424
1436857513622876170,1436738736545574927
1436857495952130050,1435668782710759427
1436857489425776643,1436857090111262720
1436857474041237505,1436753559559704577
1436857466797674497,1436814253219012609
1436857465262546956,1436840732527144961
1436857464197197830,1436842151468486663
1436857463899361282,1389746873477574658
1436857462431240198,1436740456575086595
1436857459516137472,1436631213175939072
1436857453920980995,1436104144801067033
1436857438272114690,1436738736545574927
1436857427891216390,1436572248542961664
1436857425773178886,1436838650453581828
1436857415945924611,1436257694936092674
1436857411013386246,1436310383317430278
1436857409725603843,1436838650453581828
1436857408043769859,1436692483010932741
1436857407817191426,1436496736336314370
1436857406886223874,1436724353899532297
1436857396933111810,1436806352135938058
1436857386262831105,1436668370116649044
1436857382529871877,1435459486832070657
1436857376053866506,1436104144801067033
1436857374900432899,1436104144801067033
1436857372962541568,1436030915554258948
1436857367887585284,1436838650453581828
1436857366721568770,1436847609252139015
1436857366113398786,1391104797990862856
1436857363907194887,1436780088532537349
1436857363600920581,1436104144801067033
1436857361696636929,1436718549532172288
1436857358114861057,1436568457420607488
1436857355010936832,1436840316343046151
1436857343820582912,1436778445900550145
1436857327563456513,1436855330873520128
1436857327144030208,1436383754713399297
1436857325432811521,1436104144801067033
1436857324933500930,1436856212876898307
1436857315957911557,1436857042321428483
1436857308659679232,1436104144801067033
1436857298618572804,1436856940160684035
1436857290393636869,1436856759155560453
1436857270634262531,1436104144801067033
1436857262539169792,1436856212876898307
1436857254851104778,1436850264296681479
1436857250446991361,1436481836255887361
1436857246269337609,1436631213175939072
1436857239369814016,1436856846959083524
1436857234877784068,1436738736545574927
1436857232344244231,1436104144801067033
1436857227369873410,1436698713661923333
1436857224467468288,1436803035427135492
1436857212291387399,1436104144801067033
1436857203625967620,1436857042321428483
1436857200475983876,1421531105748930568
1436857195732340737,1436702111841013760
1436857177042415618,1436838650453581828
1436857171157733383,1436436725581160451
1436857169694052353,1436663812954984450
1436857164027494403,1436360252312616964
1436857155529805825,1436781333099995138
1436857153281744899,1341722761715171328
1436857139000184832,1436383754713399297
1436857132004134912,1436856838541221897
1436857131764903942,1436587984594341889
1436857121056903171,1436698784310853640
1436857114996006917,1436104144801067033
1436857105013788672,1436684223683956739
1436857093479223296,1436802413676032002
1436857084121948162,1436839956584927239
1436857083391926272,1436718549532172288
1436857082762903553,1436806352135938058
1436857082053992448,1436792567379623936
1436857067789242369,1436850002580709380
1436857063028793347,1436840732527144961
1436857051829846018,1436677333474234371
1436857051221663745,1436759161698590721
1436857042535424001,1436310383317430278
1436857034524270592,1436447232228659204
1436857033832247300,1436387631856820236
1436857029675700226,1436435150783586330
1436857023413510148,1436845181039431689
1436857017134579720,1436718549532172288
1436857012164366339,1436104144801067033
1436857006225346562,1435429316175831046
1436856981407600642,1436838632539758592
1436856980929351681,1436574006254112768
1436856957416136706,1436104144801067033
1436856954622676993,1436631213175939072
1436856943021228036,1436718549532172288
1436856941893009412,1436844851409010688
1436856934846586880,1436104144801067033
1436856933063999490,1436797495569436673
1436856931159666690,1435054338578153474
1436856928769032192,1436856893406859264
1436856926860726281,1436727970001993735
1436856919256412160,1436787796874833931
1436856918732050435,1436856039060746256
1436856913262624774,1436740456575086595
1436856907944251392,1436828034405916674
1436856901170466817,1436816720946089988
1436856897685053443,1436715123721351177
1436856885521620994,1436104144801067033
1436856884812783618,1436698713661923333
1436856883512365064,1434365194109652994
1436856880475762689,1436827867329880069
1436856858279620613,1436759161698590721
1436856857423867907,1436792065409568769
1436856846879449088,1436718549532172288
1436856842152448003,1436733443061153793
1436856836666187777,1436104144801067033
1436856833583443972,1436750905408376834
1436856830014205957,1436847609252139015
1436856824448290819,1436856212876898307
1436856823907332098,1436839743115776000
1436856820404944896,1436847847643643905
1436856818739843074,1436104144801067033
1436856816546242569,1436310383317430278
1436856804382687233,1436275085879308290
1436856802621149189,1436592211328708609
1436856796258480132,1436104144801067033
1436856786305359874,1436698713661923333
1436856785210691586,1436686773804052483
1436856784979959808,1436794694307041287
1436856778164215811,1436783654831800329
1436856771503706113,1436104144801067033
1436856757289115650,1436686773804052483
1436856752981651457,1436840316343046151
1436856747763945472,1435054338578153474
1436856745628942341,1436828482957414404
1436856725819346944,1436856369794195456
1436856719322193925,1436718549532172288
1436856715312521218,1436802779817943040
1436856712393277445,1436104144801067033
1436856700850614273,1436856039060746256
1436856696945528834,1436104144801067033
1436856688443740167,1436631213175939072
1436856684085977088,1436104144801067033
1436856683091857409,1436104144801067033
1436856678851301376,1436524641648975876
1436856676808790019,1436452764398280707
1436856675026161664,1436138652212477990
1436856673998553088,1436104144801067033
1436856664007888901,1436856603148390401
1436856661570768901,1436698713661923333
1436856661470232578,1436310383317430278
1436856661034086401,1436772673347018758
1436856652154617858,1436686773804052483
1436856648035864580,1436841962477432833
1436856609704189953,1436310383317430278
1436856607652999169,1436698713661923333
1436856605631389698,1436594768839122947
1436856599872745475,1436686773804052483
1436856597758763008,1436104144801067033
1436856591391903744,1436802779817943040
1436856590867447813,1436745483737649153
1436856590225657859,1436275085879308290
1436856580180377602,1410750359039922179
1436856574148972545,1436686773804052483
1436856571989053442,1436104144801067033
1436856568981561347,1436729443716767744
1436856551730397184,1436718549532172288
1436856538019270658,1436698784310853640
1436856536928645129,1436104144801067033
1436856535452459009,1436637644994252805
1436856524282888195,1436022109352828950
1436856522345123845,1436597618466037762
1436856514162184194,1436104144801067033
1436856508650717189,1436277446182068225
1436856506117406723,1436383754713399297
1436856496600518658,1436310383317430278
1436856495849676800,1436132839888601113
1436856491214991361,1436104144801067033
1436856479965847552,1436853170546774016
1436856472588017667,1436104144801067033
1436856472261079044,1436839743115776000
1436856468322488321,1433620464807530499
1436856465910747143,1436711424466771971
1436856464639873024,1436276306908385281
1436856463822147588,1436852293647929344
1436856461515124738,1436718549532172288
1436856443093741569,1436740456575086595
1436856436873580544,1417205750854668288
1436856425498570756,1436310383317430278
1436856419865616387,1429645481504755714
1436856418678841344,1397675716561494022
1436856412609527811,1429645481504755714
1436856407098368007,1436796693668716546
1436856391747051522,1435054338578153474
1436856390497169410,1436442515922509825
1436856390191046656,1436310383317430278
1436856379923439617,1436310383317430278
1436856378530934784,1436740456575086595
1436856377205460993,1436310383317430278
1436856371765555204,1436310383317430278
1436856371303964673,1436631213175939072
1436856369756270599,1436587984594341889
1436856354107318273,1435459486832070657
1436856342585610241,1436623836821209093
1436856334842875908,1436104144801067033
1436856317084422146,1436668091748995075
1436856313149939716,1436856212876898307
1436856304107196418,1436310383317430278
1436856296054087683,1436310383317430278
1436856290546835456,1436718549532172288
1436856287069941761,1436836357876428803
1436856285903810565,1436855905497255950
1436856280023552000,1436820050619551749
1436856278941409282,1436686773804052483
1436856273471897603,1436718549532172288
1436856270636650506,1436845181039431689
1436856265318100996,1436605597974028291
1436856254467645440,1436781333099995138
1436856237467975684,1436104144801067033
1436856220883697665,1436718549532172288
1436856207117934593,1436784059418484742
1436856205041799171,1436840316343046151
1436856203372482561,1436698713661923333
1436856193348157440,1436844851409010688
1436856190961537024,1436711424466771971
1436856190684778499,1436718549532172288
1436856180765171713,1436698713661923333
1436856180354260994,1436844495547494402
1436856178185682945,1436630796048031754
1436856176881274884,1436698784310853640
1436856163816153095,1436104144801067033
1436856150717239298,1436750905408376834
1436856138167767043,1436718549532172288
1436856130798604291,1436310383317430278
1436856128252497924,1436346160441016328
1436856119889039366,1436837056467046404
1436856119125811202,1421930534335356929
1436856117301108744,1436698713661923333
1436856116860755975,1436840732527144961
1436856115619319809,1436855254574768128
1436856114390474759,1436686773804052483
1436856106685542406,1436524641648975876
1436856106253312004,1436104144801067033
1436856100968538118,1436630796048031754
1436856098678448128,1436740456575086595
1436856095696424960,1436347164746203136
1436856093406281731,1436753559559704577
1436856087307689986,1436686773804052483
1436856072321605635,1436310383317430278
1436856060317405189,1436697315717177349
1436856054143492099,1436855773364199427
1436856013223718918,1436104144801067033
1436856008031145988,1436718549532172288
1436856003614625793,1426148568495177734
1436855996559863809,1436104144801067033
1436855995561619459,1436797495569436673
1436855983129575429,1436635998906044416
1436855977760813060,1436718549532172288
1436855977379201025,1436609991134179333
1436855975512842241,1436310383317430278
1436855965362450436,1436720834018639872
1436855962002931712,1436104144801067033
1436855958211153923,1436718549532172288
1436855951525511169,1436651696101289985
1436855947314429957,1436718549532172288
1436855941337477120,1436676300228284419
1436855938112180228,1436801247538028544
1436855936195440641,1436310383317430278
1436855933997441025,1436611304244977667
1436855927974633477,1436844851409010688
1436855923352522756,1436104144801067033
1436855921846599681,1436718549532172288
1436855920034725890,1436798332009992199
1436855919778750465,1436506583517655043
1436855919007072258,1436718549532172288
1436855917769859072,1434705152116727812
1436855910068940801,1436836255300521984
1436855902938681347,1436840732527144961
1436855900074135552,1436572248542961664
1436855877840117762,1436705210307653639
1436855873670766593,1436261933988995074
1436855870093156356,1436686808587276296
1436855861494706176,1436607798016610305
1436855846932258825,1436722295658123264
1436855845841670151,1436855254574768128
1436855840963653632,1436718549532172288
1436855839625678848,1432386563762110465
1436855832797323264,1436581758527426561
1436855831530643458,1436587984594341889
1436855826208022528,1436707787556339715
1436855819685928961,1436804890907402244
1436855793035317252,1433105636892372993
1436855792913641473,1436756891498172416
1436855790006984705,1436698784310853640
1436855788962734088,1436855752942047240
1436855788836851713,1436718549532172288
1436855779924103171,1436759770485116936
1436855772730757121,1436383754713399297
1436855763796840449,1436631213175939072
1436855756733698048,1436828034405916674
1436855754892455936,1436104144801067033
1436855728845770752,1436692397488963595
1436855724898803715,1436718549532172288
1436855719647760384,1436104144801067033
1436855718225797122,1436686773804052483
1436855713079431169,1436722955401285641
1436855701800775682,1436310383317430278
1436855695538675715,1432805139824345090
1436855694565658630,1436780088532537349
1436855688374861829,1436816720946089988
1436855685359226887,1436750905408376834
1436855669869658113,1436104144801067033
1436855660126384128,1436533306871459842
1436855653662744576,1435147097414594568
1436855651234287617,1436718549532172288
1436855646222094336,1436718549532172288
1436855641058930690,1436773065841680385
1436855637871321088,1436780088532537349
1436855635358851072,1436698784310853640
1436855620318253057,1436104144801067033
1436855613494120451,1436834413992574977
1436855597916434433,1434499754893971456
1436855596691644417,1436452764398280707
1436855594816708608,1436568929774620674
